filename_cn	wayback_url	mime	digest	size
西游记释厄传1.rar	https://web.archive.org/web/20141124164226/http://z1.hunlang.com/jieji/%E8%A5%BF%E6%B8%B8%E8%AE%B0%E9%87%8A%E5%8E%84%E4%BC%A01.rar	application/octet-stream	OLDSKYOE4YNVTXL4QAYI3DRR2GDE5SM7	21094112
龙虎榜2.rar	https://web.archive.org/web/20150319131430/http://z1.hunlang.com/jieji/%E9%BE%99%E8%99%8E%E6%A6%9C2.rar	application/octet-stream	ELQGLBY2K5QAY3DMOUIB7FPCRDSB6RGU	14770077
三国战记2007正宗版.rar	https://web.archive.org/web/20150406195912/http://z1.hunlang.com/jieji/sanguo/%E4%B8%89%E5%9B%BD%E6%88%98%E8%AE%B02007%E6%AD%A3%E5%AE%97%E7%89%88.rar	application/octet-stream	AQBDVFF7N4MFLRKYNLWDAEEUVK3K7I6H	31160347
战神传说元旦版.rar	https://web.archive.org/web/20150406124713/http://z1.hunlang.com/jieji/sanguo/%E6%88%98%E7%A5%9E%E4%BC%A0%E8%AF%B4%E5%85%83%E6%97%A6%E7%89%88.rar	application/octet-stream	FOLUEPETYCQWFH6YB6RZH75LK3WZJFD6	13233063
kof三国 战神传说Beta2.rar	https://web.archive.org/web/20150406075258/http://z1.hunlang.com/jieji/sanguo/kof%E4%B8%89%E5%9B%BD%20%E6%88%98%E7%A5%9E%E4%BC%A0%E8%AF%B4Beta2.rar	application/octet-stream	SVLGJTBARHDNPGYEQPRRYCEFCVDUR3KU	10915002
企鹅赛车.zip	https://web.archive.org/web/20150319130329/http://z1.hunlang.com/zip/%E4%BC%81%E9%B9%85%E8%B5%9B%E8%BD%A6.zip	application/x-zip-compressed	B7JC7L7SANCGBQFA3XMB3YD3REC3DMVT	10905244
咖啡快餐店.zip	https://web.archive.org/web/20141124160722/http://z1.hunlang.com/zip/%E5%92%96%E5%95%A1%E5%BF%AB%E9%A4%90%E5%BA%97.zip	application/x-zip-compressed	JK5SVK7V5I2MM3KSCTFZX2X45PUWLSJ3	23149144
四川省麻将.zip	https://web.archive.org/web/20141125213645/http://z1.hunlang.com/zip/%E5%9B%9B%E5%B7%9D%E7%9C%81%E9%BA%BB%E5%B0%86.zip	application/x-zip-compressed	O3WIYYTFLPQMNUIOMT62BCG72EBGRO2U	4135545
埃及祖玛3 中文版.zip	https://web.archive.org/web/20160812164220/http://z1.hunlang.com/zip/%E5%9F%83%E5%8F%8A%E7%A5%96%E7%8E%9B3%20%E4%B8%AD%E6%96%87%E7%89%88.zip	application/x-zip-compressed	5ZGRKPC6F5IOJUSMOWFIX6FKKB3VDNGS	51161310
头脑大炮.zip	https://web.archive.org/web/20141125114004/http://z1.hunlang.com/zip/%E5%A4%B4%E8%84%91%E5%A4%A7%E7%82%AE.zip	application/x-zip-compressed	NR4ZQ3MSWWWQJNDBSUV2LBG7ZCINU2T4	13500893
小鸡入侵者蛋黄复仇.zip	https://web.archive.org/web/20141125045126/http://z1.hunlang.com/zip/%E5%B0%8F%E9%B8%A1%E5%85%A5%E4%BE%B5%E8%80%85%E8%9B%8B%E9%BB%84%E5%A4%8D%E4%BB%87.zip	application/x-zip-compressed	YEPT3DNWOKXKCFP6O4ZV7ABNVEVYZB6D	15919541
尼克斯赛车.zip	https://web.archive.org/web/20150319140105/http://z1.hunlang.com/zip/%E5%B0%BC%E5%85%8B%E6%96%AF%E8%B5%9B%E8%BD%A6.zip	application/x-zip-compressed	WSULVWLEPZI6MD5F7XEOHW22STR4OLFQ	14001608
尼克斯赛车.zip	https://web.archive.org/web/20160305214412/http://z1.hunlang.com/zip/%e5%b0%bc%e5%85%8b%e6%96%af%e8%b5%9b%e8%bd%a6.zip	application/x-zip-compressed	ZF44LSRPFKTKM66E3L43MNK6AJXH52Y2	17178244
星际高尔夫.zip	https://web.archive.org/web/20141125072627/http://z1.hunlang.com/zip/%E6%98%9F%E9%99%85%E9%AB%98%E5%B0%94%E5%A4%AB.zip	application/x-zip-compressed	C5UBHMQ2KN7ISUX43COPLQOBV6QXDINV	22270325
极限摩托.zip	https://web.archive.org/web/20150319132335/http://z1.hunlang.com/zip/%E6%9E%81%E9%99%90%E6%91%A9%E6%89%98.zip	application/x-zip-compressed	XQZPLRR2HDQGDESQOTFCMWY7YL63Z4QA	7627734
梦想之路.zip	https://web.archive.org/web/20141126035544/http://z1.hunlang.com/zip/%E6%A2%A6%E6%83%B3%E4%B9%8B%E8%B7%AF.zip	application/x-zip-compressed	T7J2RQRFIZAAUX3ZKAWTDLDWNMYIU5ZP	6832983
植物大战僵尸版泡泡堂 中文版.zip	https://web.archive.org/web/20150319162850/http://z1.hunlang.com/zip/%E6%A4%8D%E7%89%A9%E5%A4%A7%E6%88%98%E5%83%B5%E5%B0%B8%E7%89%88%E6%B3%A1%E6%B3%A1%E5%A0%82%20%E4%B8%AD%E6%96%87%E7%89%88.zip	application/x-zip-compressed	SGIRKAKKWQNR7FI433RD22URUNU35MBD	4924388
法老王的诅咒2.zip	https://web.archive.org/web/20141125030452/http://z1.hunlang.com/zip/%E6%B3%95%E8%80%81%E7%8E%8B%E7%9A%84%E8%AF%85%E5%92%922.zip	application/x-zip-compressed	KETJ6YMH4GJUG6KKFYXAC2AXHXRHG332	33218610
玩命车手.zip	https://web.archive.org/web/20150319133807/http://z1.hunlang.com/zip/%E7%8E%A9%E5%91%BD%E8%BD%A6%E6%89%8B.zip	application/x-zip-compressed	ON6I3QLQ7I5BYGFX4YKOPLNOOSXQVV2E	9981980
直线极速赛车.zip	https://web.archive.org/web/20150319175148/http://z1.hunlang.com/zip/%E7%9B%B4%E7%BA%BF%E6%9E%81%E9%80%9F%E8%B5%9B%E8%BD%A6.zip	application/x-zip-compressed	GACCKMZOXBUMEHCEXYVU2YHAW76MIB6N	46191362
石窟国王.zip	https://web.archive.org/web/20150319150653/http://z1.hunlang.com/zip/%E7%9F%B3%E7%AA%9F%E5%9B%BD%E7%8E%8B.zip	application/x-zip-compressed	ZX45FUS7PQTXUEKKPNAH6SI56RI3Y22S	7915897
走私卡车.zip	https://web.archive.org/web/20150319190748/http://z1.hunlang.com/zip/%E8%B5%B0%E7%A7%81%E5%8D%A1%E8%BD%A6.zip	application/x-zip-compressed	QMQIPD5B4ZGZEK72HOXKBWM5F7WBMJP2	24806106
超时空狂怒.zip	https://web.archive.org/web/20150319150854/http://z1.hunlang.com/zip/%E8%B6%85%E6%97%B6%E7%A9%BA%E7%8B%82%E6%80%92.zip	application/x-zip-compressed	5JWKNSSJVYCOTVALH7Y6FOTRJY3GY6PB	27254568
越野坦克.zip	https://web.archive.org/web/20150319133958/http://z1.hunlang.com/zip/%E8%B6%8A%E9%87%8E%E5%9D%A6%E5%85%8B.zip	application/x-zip-compressed	HWE6KGB6DCWKKT7DSCQQMDZT7UNVPLKS	26504112
越野坦克.zip	https://web.archive.org/web/20160306091013/http://z1.hunlang.com/zip/%e8%b6%8a%e9%87%8e%e5%9d%a6%e5%85%8b.zip	application/x-zip-compressed	ZVPTRNROSVXQA6ON55Q2LCMO3VLOYCAS	47783686
遥控玩具车.zip	https://web.archive.org/web/20150319133423/http://z1.hunlang.com/zip/%E9%81%A5%E6%8E%A7%E7%8E%A9%E5%85%B7%E8%BD%A6.zip	application/x-zip-compressed	5QXNGD2DD4Z4W5MKVJHWNWADTPCPYIJL	13299491
魔法全书.zip	https://web.archive.org/web/20141124152553/http://z1.hunlang.com/zip/%E9%AD%94%E6%B3%95%E5%85%A8%E4%B9%A6.zip	application/x-zip-compressed	27H54UYY3POIN3ZOIALWZOFJEQUVHGCE	33639497
麻将探秘3.zip	https://web.archive.org/web/20141125021631/http://z1.hunlang.com/zip/%E9%BA%BB%E5%B0%86%E6%8E%A2%E7%A7%983.zip	application/x-zip-compressed	HH5FBKOYKPCBQY2U2M2A5LBROEAWWH75	37541980
8bit 人魔.zip	https://web.archive.org/web/20150319194816/http://z1.hunlang.com/zip/8bit%20%E4%BA%BA%E9%AD%94.zip	application/x-zip-compressed	KEB2ZAOYFZUBJSCLIAI2BSO5H44NXJ6P	17077685
抗体.rar	https://web.archive.org/web/20150320074108/http://z2.hunlang.com/1/%E6%8A%97%E4%BD%93.rar	application/octet-stream	SRU2VCR4UHSLBBWP3A4FO5BDQSV22BJS	72601559
真三国无双战略版.rar	https://web.archive.org/web/20141125122725/http://z2.hunlang.com/1/%E7%9C%9F%E4%B8%89%E5%9B%BD%E6%97%A0%E5%8F%8C%E6%88%98%E7%95%A5%E7%89%88.rar	application/octet-stream	TYVSW46NR25OGVW4X24TNZPGUMH6OAZY	31590925
龙与杂草：黑色幽灵行动.rar	https://web.archive.org/web/20150321195539/http://z2.hunlang.com/1/%E9%BE%99%E4%B8%8E%E6%9D%82%E8%8D%89%EF%BC%9A%E9%BB%91%E8%89%B2%E5%B9%BD%E7%81%B5%E8%A1%8C%E5%8A%A8.rar	application/octet-stream	COUDPKPZ6BDRU6JNPJV4QW7ERRF6CD6C	144412375
ring的-27次方.rar	https://web.archive.org/web/20150319162827/http://z2.hunlang.com/1/ring%E7%9A%84-27%E6%AC%A1%E6%96%B9.rar	application/octet-stream	PAC6F5HZMBPFI5PBDGBCBRVODRUIVSZH	28030246
三国战纪 浴火重生.rar	https://web.archive.org/web/20150409055603/http://z2.hunlang.com/10/%E4%B8%89%E5%9B%BD%E6%88%98%E7%BA%AA%20%E6%B5%B4%E7%81%AB%E9%87%8D%E7%94%9F.rar	application/octet-stream	RV3MXDFYFFYB67PMJ5VSE2V4GAWRTDZG	29478098
东东不死传说.rar	https://web.archive.org/web/20150406073548/http://z2.hunlang.com/10/%E4%B8%9C%E4%B8%9C%E4%B8%8D%E6%AD%BB%E4%BC%A0%E8%AF%B4.rar	application/octet-stream	3ZIWJ46PZ7LEOA2NSGVE5WQB2C25C7RH	301684686
全球行动.rar	https://web.archive.org/web/20141125162041/http://z2.hunlang.com/10/%E5%85%A8%E7%90%83%E8%A1%8C%E5%8A%A8.rar	application/octet-stream	S6AQ4CACJQE2WREFTMUCSSDXON3S4OXD	75861865
卡曼奇4.rar	https://web.archive.org/web/20150319130512/http://z2.hunlang.com/10/%E5%8D%A1%E6%9B%BC%E5%A5%874.rar	application/octet-stream	CMPB3EVDBD4445CTU5CWSRJ7WIA7C2HS	235894421
卡通世界大赛车.rar	https://web.archive.org/web/20150320071130/http://z2.hunlang.com/10/%E5%8D%A1%E9%80%9A%E4%B8%96%E7%95%8C%E5%A4%A7%E8%B5%9B%E8%BD%A6.rar	application/octet-stream	IX5CIXUTBYLYVLDK6RHKNN2ICDLJ2NMK	23448407
哈利波特与火焰杯.rar	https://web.archive.org/web/20141126095754/http://z2.hunlang.com/10/%E5%93%88%E5%88%A9%E6%B3%A2%E7%89%B9%E4%B8%8E%E7%81%AB%E7%84%B0%E6%9D%AF.rar	application/octet-stream	2BRQIFVP6S2TNMN77DE7PJWEMZOMTOKH	69540005
大秦悍将.rar	https://web.archive.org/web/20141125210619/http://z2.hunlang.com/10/%E5%A4%A7%E7%A7%A6%E6%82%8D%E5%B0%86.rar	application/octet-stream	OOHZ2YASBHHWP45I6LZMXUYRVCYB4L47	185489593
太平洋英雄.rar	https://web.archive.org/web/20150501080302/http://z2.hunlang.com/10/%E5%A4%AA%E5%B9%B3%E6%B4%8B%E8%8B%B1%E9%9B%84.rar	application/octet-stream	2H6A3MNJTOS6XZOMM5RBVGPSGVZP2OMP	36055026
无敌舰队2526.rar	https://web.archive.org/web/20150319153939/http://z2.hunlang.com/10/%E6%97%A0%E6%95%8C%E8%88%B0%E9%98%9F2526.rar	application/octet-stream	63UH3ME456YSWNU5GJCQDOVYOXD465DO	220199676
暗棋三国志.rar	https://web.archive.org/web/20150321195106/http://z2.hunlang.com/10/%E6%9A%97%E6%A3%8B%E4%B8%89%E5%9B%BD%E5%BF%97.rar	application/octet-stream	X3DOGUJH3BCYGMYRRH25Q6WGVORVZUZC	7249521
李毅大帝大战僵尸.rar	https://web.archive.org/web/20150319132315/http://z2.hunlang.com/10/%E6%9D%8E%E6%AF%85%E5%A4%A7%E5%B8%9D%E5%A4%A7%E6%88%98%E5%83%B5%E5%B0%B8.rar	application/octet-stream	5IWDQ3ME362K4ZAP2XCRDQT26N4HQIKB	41835861
猫和老鼠.rar	https://web.archive.org/web/20141125021015/http://z2.hunlang.com/10/%E7%8C%AB%E5%92%8C%E8%80%81%E9%BC%A0.rar	application/octet-stream	EFUHBGPGBO4DEC7AAA42N2PH72RG3MNQ	79102822
玩具兵大战2.rar	https://web.archive.org/web/20141125061122/http://z2.hunlang.com/10/%E7%8E%A9%E5%85%B7%E5%85%B5%E5%A4%A7%E6%88%982.rar	application/octet-stream	A2BREP74SCLGEGBNQGOMX4JHQOZZ2O4Y	30526378
红警2共和国之辉.rar	https://web.archive.org/web/20160306044014/http://z2.hunlang.com/10/%e7%ba%a2%e8%ad%a62%e5%85%b1%e5%92%8c%e5%9b%bd%e4%b9%8b%e8%be%89.rar	application/octet-stream	B4GRVW6ZI3P3JB3JF2POAFUJI752QYKL	49252788
蒙特祖玛的宝藏.rar	https://web.archive.org/web/20160813092807/http://z2.hunlang.com/10/%E8%92%99%E7%89%B9%E7%A5%96%E7%8E%9B%E7%9A%84%E5%AE%9D%E8%97%8F.rar	application/octet-stream	FK2WBRQHSEY2TVMA7MTIDNJ3P4LVMDDT	31694796
谁在飞.rar	https://web.archive.org/web/20150319161507/http://z2.hunlang.com/10/%E8%B0%81%E5%9C%A8%E9%A3%9E.rar	application/octet-stream	NVBYJPGKH77A2JCWA4PQTFVRTKBOY4NL	200351710
钢铁雄心3：永远忠诚.rar	https://web.archive.org/web/20150319163948/http://z2.hunlang.com/10/%E9%92%A2%E9%93%81%E9%9B%84%E5%BF%833%EF%BC%9A%E6%B0%B8%E8%BF%9C%E5%BF%A0%E8%AF%9A.rar	application/octet-stream	IHWOFLYKEJRG5MTFSXOQTCLUJTZ53XXM	311045247
钢铁雄心3：永远忠诚.rar	https://web.archive.org/web/20160306070855/http://z2.hunlang.com/10/%e9%92%a2%e9%93%81%e9%9b%84%e5%bf%833%ef%bc%9a%e6%b0%b8%e8%bf%9c%e5%bf%a0%e8%af%9a.rar	application/octet-stream	XFKCJ4AXI5PW6E6626R2KISEPN74AQD6	106420659
阿玛迪斯战记.rar	https://web.archive.org/web/20150406121826/http://z2.hunlang.com/10/%E9%98%BF%E7%8E%9B%E8%BF%AA%E6%96%AF%E6%88%98%E8%AE%B0.rar	application/octet-stream	WRWU7WGPNTRY7TIHWYTVRUI25ZCW5HLP	190543337
云梦.rar	https://web.archive.org/web/20141124090304/http://z2.hunlang.com/11/%E4%BA%91%E6%A2%A6.rar	application/octet-stream	QQI3PX3UL3FUGPCXJPKOH7M6EEDYCE6H	24720287
余音绕梁.rar	https://web.archive.org/web/20141124121616/http://z2.hunlang.com/11/%E4%BD%99%E9%9F%B3%E7%BB%95%E6%A2%81.rar	application/octet-stream	VXBGOOJDAFPZZXA4EADYXLEY5CGX3QKJ	28317873
天顶志.rar	https://web.archive.org/web/20150319163053/http://z2.hunlang.com/11/%E5%A4%A9%E9%A1%B6%E5%BF%97.rar	application/octet-stream	IYS7YQW2IAQFQPKCFS65FG534Y2VTPKI	166273201
天顶志.rar	https://web.archive.org/web/20160305235337/http://z2.hunlang.com/11/%e5%a4%a9%e9%a1%b6%e5%bf%97.rar	application/octet-stream	TCIBKOXJV62C72Z7M2K7IEJBIWVNRWYA	83285911
小朋友齐打交2.0.rar	https://web.archive.org/web/20141125230339/http://z2.hunlang.com/11/%E5%B0%8F%E6%9C%8B%E5%8F%8B%E9%BD%90%E6%89%93%E4%BA%A42.0.rar	application/octet-stream	UBECB3DYKFCKX4EVKHQTPMOAJFV4BNEE	23498054
美德之圣灵.rar	https://web.archive.org/web/20141125113319/http://z2.hunlang.com/11/%E7%BE%8E%E5%BE%B7%E4%B9%8B%E5%9C%A3%E7%81%B5.rar	application/octet-stream	5LVHQE6BWWD57BFNUWMFS2LYNUGIBXD5	26454928
车祸现场.rar	https://web.archive.org/web/20150319162229/http://z2.hunlang.com/11/%E8%BD%A6%E7%A5%B8%E7%8E%B0%E5%9C%BA.rar	application/octet-stream	ATYCG36QWE4I5IHURQCMFGOMHGOM2K5W	6670512
3d打猎2010.rar	https://web.archive.org/web/20150319142810/http://z2.hunlang.com/11/3d%E6%89%93%E7%8C%8E2010.rar	application/octet-stream	SE7JPGK7VT5EMB3FKZKKMF5RKOXV4RXQ	113841647
天空V1.0a.rar	https://web.archive.org/web/20150320013109/http://z2.hunlang.com/13/%E5%A4%A9%E7%A9%BAV1.0a.rar	application/octet-stream	C54QHGVD5MTISDDQCJMAKG2GRSUPB4CN	336362946
东方图书馆保卫战.rar	https://web.archive.org/web/20150319160018/http://z2.hunlang.com/2/%E4%B8%9C%E6%96%B9%E5%9B%BE%E4%B9%A6%E9%A6%86%E4%BF%9D%E5%8D%AB%E6%88%98.rar	application/octet-stream	3QKIEOLVHJOQQH7RCIIKTCWAKGXK32K2	66259623
和谐.rar	https://web.archive.org/web/20150319192558/http://z2.hunlang.com/2/%E5%92%8C%E8%B0%90.rar	application/octet-stream	5RNOCDL7E4GDWJQ6DE73XKZGUOTSNCHL	41642359
土地抢夺者.rar	https://web.archive.org/web/20141125162854/http://z2.hunlang.com/2/%E5%9C%9F%E5%9C%B0%E6%8A%A2%E5%A4%BA%E8%80%85.rar	application/octet-stream	ELVBTKILNUYH34UOHXSITBSZARICMEMC	146653372
影子克隆.rar	https://web.archive.org/web/20150320011108/http://z2.hunlang.com/2/%E5%BD%B1%E5%AD%90%E5%85%8B%E9%9A%86.rar	application/octet-stream	4BH5VAJMINVNT2AAJL2F3P5R6GXUCDZM	80289601
影子克隆.rar	https://web.archive.org/web/20160305152302/http://z2.hunlang.com/2/%e5%bd%b1%e5%ad%90%e5%85%8b%e9%9a%86.rar	application/octet-stream	KSKLSMWBZLF626INHNTLFLPS25XXDLLL	60289980
洛克人8-Bit.竞技场.rar	https://web.archive.org/web/20150320012610/http://z2.hunlang.com/2/%E6%B4%9B%E5%85%8B%E4%BA%BA8-Bit.%E7%AB%9E%E6%8A%80%E5%9C%BA.rar	application/octet-stream	CRAAZ5HSLCI7WWH3PTTNDYG5DOHAELKS	57483191
洛克人8-bit.竞技场.rar	https://web.archive.org/web/20160304191445/http://z2.hunlang.com/2/%e6%b4%9b%e5%85%8b%e4%ba%ba8-bit.%e7%ab%9e%e6%8a%80%e5%9c%ba.rar	application/octet-stream	FA4ITWXKUEMPSEL3CIHQ57SMQPPPCAZL	34912060
混乱大海战.rar	https://web.archive.org/web/20150319190707/http://z2.hunlang.com/2/%E6%B7%B7%E4%B9%B1%E5%A4%A7%E6%B5%B7%E6%88%98.rar	application/octet-stream	UCBZNMSACNZSGENUPFV7M37JMAFCAEGA	38847147
虚拟城市.rar	https://web.archive.org/web/20150406100011/http://z2.hunlang.com/2/%E8%99%9A%E6%8B%9F%E5%9F%8E%E5%B8%82.rar	application/octet-stream	CIJW64RU3WJP6U4ZDZPOZTBXHQNHUWVZ	65779203
表层指挥.rar	https://web.archive.org/web/20150319153201/http://z2.hunlang.com/2/%E8%A1%A8%E5%B1%82%E6%8C%87%E6%8C%A5.rar	application/octet-stream	CQWAWMILNSJEQEMSPJWBW7232Q5GUVSX	4289277
人形发破.rar	https://web.archive.org/web/20150319170239/http://z2.hunlang.com/201111/%E4%BA%BA%E5%BD%A2%E5%8F%91%E7%A0%B4.rar	application/octet-stream	BRH4K5RH7EDGYHRSJZMQMZLWNN2TJ5NB	107547364
星际保护者4.rar	https://web.archive.org/web/20141125044125/http://z2.hunlang.com/201111/%E6%98%9F%E9%99%85%E4%BF%9D%E6%8A%A4%E8%80%854.rar	application/octet-stream	WEEGUFW6W2WBWKTGT2NI6IBXVIYKVMOY	16090434
浴血十三刻.rar	https://web.archive.org/web/20150319194527/http://z2.hunlang.com/201111/%E6%B5%B4%E8%A1%80%E5%8D%81%E4%B8%89%E5%88%BB.rar	application/octet-stream	TPB4AZP36XVTUAL5XOE6SOIT6TROBAYY	78704827
班德加迪斯之眼 3D.rar	https://web.archive.org/web/20150501164956/http://z2.hunlang.com/201111/%E7%8F%AD%E5%BE%B7%E5%8A%A0%E8%BF%AA%E6%96%AF%E4%B9%8B%E7%9C%BC%203D.rar	application/octet-stream	PC6RWBJJJX7QWHNJGOJUA62AAG2SNA36	169535891
银河英雄传说VS.rar	https://web.archive.org/web/20141125181327/http://z2.hunlang.com/201111/%E9%93%B6%E6%B2%B3%E8%8B%B1%E9%9B%84%E4%BC%A0%E8%AF%B4VS.rar	application/octet-stream	5PJJQ6TZEBUQWU5RZITQB4YWOC65JZRZ	85006746
007之夜火.rar	https://web.archive.org/web/20150319174046/http://z2.hunlang.com/201111/007%E4%B9%8B%E5%A4%9C%E7%81%AB.rar	application/octet-stream	JTAOAYMPFF4XBLOPO2VKHKJV27X3S4TV	364690711
坦克大战豪华版.rar	https://web.archive.org/web/20141125090030/http://z2.hunlang.com/201112/%E5%9D%A6%E5%85%8B%E5%A4%A7%E6%88%98%E8%B1%AA%E5%8D%8E%E7%89%88.rar	application/octet-stream	DCJC4ZN7BUIK73QUIFNK3MJBI7VGZ2DL	2336002
坦克战争II.rar	https://web.archive.org/web/20150319143500/http://z2.hunlang.com/201112/%E5%9D%A6%E5%85%8B%E6%88%98%E4%BA%89II.rar	application/octet-stream	GL4BOW5MYPDDFNY4OVCKBYTH7UUAOLX6	17280045
太空复仇者.rar	https://web.archive.org/web/20150319145039/http://z2.hunlang.com/201112/%E5%A4%AA%E7%A9%BA%E5%A4%8D%E4%BB%87%E8%80%85.rar	application/octet-stream	A6V5GY2IAFPHWEGJO2WUPQC2BUNWJUGQ	21575448
异形杀手.rar	https://web.archive.org/web/20141124202727/http://z2.hunlang.com/201112/%E5%BC%82%E5%BD%A2%E6%9D%80%E6%89%8B.rar	application/octet-stream	PUCX6IBJ4LCGMV5UUVNI7ENYYNU2V4TO	51246627
异形杀手.rar	https://web.archive.org/web/20150319141025/http://z2.hunlang.com/201112/%E5%BC%82%E5%BD%A2%E6%9D%80%E6%89%8B.rar	application/octet-stream	V4NBPPUSOAGMWKPN5NHL2HVN5JQTU2LI	47507302
异形杀手.rar	https://web.archive.org/web/20160306042119/http://z2.hunlang.com/201112/%e5%bc%82%e5%bd%a2%e6%9d%80%e6%89%8b.rar	application/octet-stream	ZOMWIWHOARJOFVKGI5QULDOVNNJVI2ER	14805263
强盗列车.rar	https://web.archive.org/web/20150319172210/http://z2.hunlang.com/201112/%E5%BC%BA%E7%9B%97%E5%88%97%E8%BD%A6.rar	application/octet-stream	K53LY5FAQQI7LTUQXNC2AO2GNFXAD3L5	11239944
彗星危机.rar	https://web.archive.org/web/20141125121837/http://z2.hunlang.com/201112/%E5%BD%97%E6%98%9F%E5%8D%B1%E6%9C%BA.rar	application/octet-stream	EQ4WPCDWN3YIGNNTIXZRPTSEMMOTWRE3	15606824
战争时间.rar	https://web.archive.org/web/20150319160758/http://z2.hunlang.com/201112/%E6%88%98%E4%BA%89%E6%97%B6%E9%97%B4.rar	application/octet-stream	3SL6GA3Q3WNVBXS4HDWANRLJ4Z4ADEMK	158500832
扁蝠侠的世界.rar	https://web.archive.org/web/20150319142918/http://z2.hunlang.com/201112/%E6%89%81%E8%9D%A0%E4%BE%A0%E7%9A%84%E4%B8%96%E7%95%8C.rar	application/octet-stream	SKCKBQNCG3LRBNRECBHMOKVBM3TEJPU5	201330761
无尽浩劫.rar	https://web.archive.org/web/20150319191829/http://z2.hunlang.com/201112/%E6%97%A0%E5%B0%BD%E6%B5%A9%E5%8A%AB.rar	application/octet-stream	7TER5ZTFLMIBV7IAWTIX5BHT7KVYKUWW	28127950
火星：一个可笑的射手.rar	https://web.archive.org/web/20150319133624/http://z2.hunlang.com/201112/%E7%81%AB%E6%98%9F%EF%BC%9A%E4%B8%80%E4%B8%AA%E5%8F%AF%E7%AC%91%E7%9A%84%E5%B0%84%E6%89%8B.rar	application/octet-stream	XAHKVYWSSHWPAYDC3A6PMPXMLJI5OPKS	21982327
燃烧.rar	https://web.archive.org/web/20150319135816/http://z2.hunlang.com/201112/%E7%87%83%E7%83%A7.rar	application/octet-stream	PR7HNIEMUE3RTZBK3WXILVGU7ZMYUHEH	147474969
燃烧.rar	https://web.archive.org/web/20160306095353/http://z2.hunlang.com/201112/%e7%87%83%e7%83%a7.rar	application/octet-stream	SNGD4OYHFKPDSRDYBIMG3LWAXZFZNS3Y	34948118
银河战争.rar	https://web.archive.org/web/20150321195201/http://z2.hunlang.com/201112/%E9%93%B6%E6%B2%B3%E6%88%98%E4%BA%89.rar	application/octet-stream	GCO5BOZPFPLYCA3GDTVWH2N4TKUMXKEY	51883667
飞鸟射击2.rar	https://web.archive.org/web/20150319143157/http://z2.hunlang.com/201112/%E9%A3%9E%E9%B8%9F%E5%B0%84%E5%87%BB2.rar	application/octet-stream	MCSMHVE2THTF6B2NBG35K7SIETKMPNW4	79168204
X战将.rar	https://web.archive.org/web/20150319141908/http://z2.hunlang.com/201112/X%E6%88%98%E5%B0%86.rar	application/octet-stream	DE2IZINO2GWEORPTYO4MY5TWRIIRMICO	176471257
七王国2.rar	https://web.archive.org/web/20150320071421/http://z2.hunlang.com/4/%E4%B8%83%E7%8E%8B%E5%9B%BD2.rar	application/octet-stream	N366W2WIDEYURCI6CAIVJ63CBQNU54WH	181097944
七王国2.rar	https://web.archive.org/web/20160306010736/http://z2.hunlang.com/4/%e4%b8%83%e7%8e%8b%e5%9b%bd2.rar	application/octet-stream	RAA73GT53RJWVRGLIDMFIMY36C4ZF3PT	179704034
万智牌：旅法师对决2012.rar	https://web.archive.org/web/20141124051858/http://z2.hunlang.com/4/%E4%B8%87%E6%99%BA%E7%89%8C%EF%BC%9A%E6%97%85%E6%B3%95%E5%B8%88%E5%AF%B9%E5%86%B32012.rar	application/octet-stream	PVGY66KYJ6WC2D45D54CTD2J4Y3YESUT	64204081
东印度公司.rar	https://web.archive.org/web/20150319140733/http://z2.hunlang.com/4/%E4%B8%9C%E5%8D%B0%E5%BA%A6%E5%85%AC%E5%8F%B8.rar	application/octet-stream	Z2KG3EV2TKWCVJIXIXX7CNLEQSAKQ6OU	6972805
东印度公司.rar	https://web.archive.org/web/20160304064529/http://z2.hunlang.com/4/%e4%b8%9c%e5%8d%b0%e5%ba%a6%e5%85%ac%e5%8f%b8.rar	application/octet-stream	T557I2Y2CBFQDPB2AV7J2BQOFD66RUNY	291022208
东印度公司.rar	https://web.archive.org/web/20160304183529/http://z2.hunlang.com/4/%e4%b8%9c%e5%8d%b0%e5%ba%a6%e5%85%ac%e5%8f%b8.rar	application/octet-stream	4U6XFGPV2IU7JDNZZBCD5OILAPN75FVI	66458980
凯尔特之王之迦太基战争.rar	https://web.archive.org/web/20150319145858/http://z2.hunlang.com/4/%E5%87%AF%E5%B0%94%E7%89%B9%E4%B9%8B%E7%8E%8B%E4%B9%8B%E8%BF%A6%E5%A4%AA%E5%9F%BA%E6%88%98%E4%BA%89.rar	application/octet-stream	MX3TBF73Y6VOMHF7QEXI7ZZSUC4LPCTM	266804791
凯尔特之王之迦太基战争.rar	https://web.archive.org/web/20160305213321/http://z2.hunlang.com/4/%e5%87%af%e5%b0%94%e7%89%b9%e4%b9%8b%e7%8e%8b%e4%b9%8b%e8%bf%a6%e5%a4%aa%e5%9f%ba%e6%88%98%e4%ba%89.rar	application/octet-stream	CJSER67ZJMH3BWF36EGHJZS2ZU2CNABX	49446204
